id;course_id;grade
92;6;8
92;6;8
92;6;8
92;6;12
92;7;15
92;7;13
92;7;14
92;7;11
92;2;7.75
92;2;10.75
92;2;2.5
92;2;9
92;2;6.75
92;2;12
92;2;10.75
92;8;10.5
92;8;12
92;8;12
92;8;10
92;8;7.25
92;8;7.25
92;8;7
92;9;9
92;9;13.5
92;9;11
92;9;7.5
92;9;6.5
92;9;7.5
146;1;11.25
146;1;8
146;1;9.25
146;3;13
146;3;10.5
146;3;9
146;3;10.5
146;3;9
146;3;19
146;3;13.5
146;3;17.5
146;3;14.5
146;3;13.5
146;4;15
146;4;16
146;4;12.5
146;4;14.5
146;4;14
146;4;15
146;4;12
146;5;7
146;5;10
146;5;8.5
146;5;8
146;5;10
146;5;12.5
146;5;7.5
146;10;7.75
146;10;12.75
146;10;8.75
146;10;7.5
146;6;18
146;6;11
146;6;10
146;6;18
146;6;8
146;6;13
146;7;9
146;7;11.5
146;7;13
146;7;13.5
146;2;4.75
146;2;9
146;2;12.25
146;2;7.75
146;2;9
146;2;11.75
146;2;11
146;8;12.75
146;8;8
146;8;7.25
146;8;8.75
146;8;8
146;8;10.75
146;8;6
146;9;10
146;9;10
146;9;6.5
146;9;15.5
146;9;10
146;9;10
151;1;7.75
151;1;11.75
151;1;10.5
151;3;11
151;3;9.5
151;3;10.5
151;3;15.5
151;3;12.5
151;3;13.5
151;3;17.5
151;3;12
151;3;8
151;3;8.5
151;4;14.5
151;4;12.5
151;4;14.5
151;4;14
151;4;13.5
151;4;14
151;4;11.5
151;5;8
151;5;10.5
151;5;9
151;5;14.5
151;5;17
151;5;11
151;5;11.5
151;10;11
151;10;10.75
151;10;9.25
151;10;5.75
151;6;9
151;6;7
151;6;13
151;6;11
151;6;12
151;7;11
151;7;11.5
151;7;8.5
151;7;12.5
151;2;4.75
151;2;6.5
151;2;12.5
151;2;7.5
151;2;13.25
151;2;15.25
151;2;6.75
151;8;5.75
151;8;7
151;8;12.75
151;8;6.25
151;8;10.75
151;8;12
151;8;10.5
151;8;14.5
151;9;9
151;9;10.5
151;9;10
151;9;10
151;9;7
151;9;10
171;1;7.5
171;3;11
171;3;15
171;3;12
171;3;16
171;3;9
171;3;11.5
171;3;9.5
171;3;11
171;3;9.5
171;4;14
171;4;16.5
171;4;13.5
171;4;16.5
171;4;17.5
171;4;13.5
171;4;16.5
171;5;14.5
171;5;12.5
171;5;12
171;5;12
171;5;13.5
171;5;14.5
171;5;12.5
171;10;4.5
171;10;10.75
171;10;10.75
171;10;6.5
171;6;14
171;6;12
171;6;10
171;6;6
171;6;14
171;6;9
171;7;10
171;7;11.5
171;7;12.5
171;7;14
171;2;5.5
171;2;9.5
171;2;8.5
171;2;9.25
171;2;5.75
171;2;10
171;2;6.5
171;8;6
171;8;4.75
171;8;13.5
171;8;11.75
171;8;9.75
171;8;10.5
171;8;11.75
171;9;6.5
171;9;8
171;9;9.5
171;9;11.5
171;9;10
171;9;11
177;1;9.75
177;1;10
177;1;14.25
177;3;9.5
177;3;12
177;3;5.5
177;3;11
177;3;7
177;3;11.5
177;3;13.5
177;3;7
177;3;11.5
177;3;12.5
177;4;15.5
177;4;13.5
177;4;14.5
177;4;17
177;4;14
177;4;14
177;4;14
177;5;13.5
177;5;14.5
177;5;11.5
177;5;10
177;5;9.5
177;5;13
177;10;9.5
177;10;13.25
177;10;9.5
177;10;5
177;6;10
177;6;12
177;6;12
177;6;7
177;6;13
177;6;10
177;7;14
177;7;12.5
177;7;_
177;7;9
177;2;6.75
177;2;11.75
177;2;14.25
177;2;11
177;2;10
177;2;10.5
177;2;3.5
177;8;14.25
177;8;9.75
177;8;7.5
177;8;12.5
177;8;7.25
177;8;9.25
177;9;9
177;9;9.5
177;9;7.5
177;9;11
177;9;12
177;9;10.5
215;1;10
215;1;9.75
215;1;10
215;3;13
215;3;12
215;3;13
215;3;13
215;3;13
215;3;11.5
215;3;14.5
215;3;15
215;3;10
215;4;15.5
215;4;13.5
215;4;13.5
215;4;11.5
215;4;11.5
215;4;15
215;4;14
215;5;11.5
215;5;13.5
215;5;9.5
215;5;13
215;5;_
215;5;15
215;5;16
215;10;11.75
215;10;11
215;10;11.5
215;10;7.5
215;6;14
215;6;11
215;6;12
215;6;12
215;6;16
215;6;13
215;7;14.5
215;7;12
215;7;10.5
215;7;14.5
215;2;6
215;2;9
215;2;12.25
215;2;8.75
215;2;11.5
215;2;7.25
215;2;12.75
215;8;9.75
215;8;8
215;8;15.5
215;8;5.5
215;8;9.5
215;8;15
215;8;8.75
215;8;7.25
215;9;7.5
215;9;7.5
215;9;13.5
215;9;8
215;9;6
215;9;10
217;1;14
217;1;13.25
217;1;13.75
217;3;8.5
217;3;17
217;3;15
217;3;8.5
217;3;13
217;3;9
217;3;13.5
217;3;12
217;3;6
217;3;14
217;4;11
217;4;16.5
217;4;15.5
217;4;16
217;4;14
217;4;12.5
217;4;13.5
217;5;10.5
217;5;10.5
217;5;5.5
217;5;5.5
217;5;9.5
217;5;13
217;5;14
217;10;9.75
217;10;10.75
217;10;6.75
217;10;10.5
217;6;16
217;6;8
217;6;12
217;6;7
217;6;12
217;6;5
217;7;13.5
217;7;12
217;7;11
217;7;12.5
217;2;9.75
217;2;7.5
217;2;8.25
217;2;9.25
217;2;10
217;8;14.25
217;8;4
217;8;5.75
217;8;11.75
217;8;11.5
217;8;12.75
217;8;5.25
217;8;4.75
217;9;8.5
217;9;8
217;9;10.5
217;9;11.5
217;9;10.5
217;9;7
222;1;10.5
222;1;9.5
222;1;14.5
222;3;12.5
222;3;16.5
222;3;10
222;3;15.5
222;3;12
222;3;8
222;3;13.5
222;3;15.5
222;3;13.5
222;3;12
222;4;15.5
222;4;16
222;4;11.5
222;4;16
222;4;13.5
222;4;13
222;4;13
222;5;14
222;5;6
222;5;9.5
222;5;12
222;5;9
222;5;12.5
222;5;9.5
222;10;8.5
222;10;8
222;10;8
222;10;6.25
222;6;16
222;6;14
222;6;13
222;6;8
222;6;17
222;6;6
222;7;11.5
222;7;12
222;7;13.5
222;7;14.5
222;2;9.75
222;2;12
222;2;8.5
222;2;4.5
222;2;14.5
222;2;4.75
222;2;8
222;8;13
222;8;15.5
222;8;9.75
222;8;8
222;8;6.5
222;8;11.75
222;8;11.5
222;8;2.75
222;9;10
222;9;6.5
222;9;12
222;9;13
222;9;10
331;1;13.25
331;1;14.5
331;1;13
331;3;8
331;3;16.5
331;3;13.5
331;3;14
331;3;10
331;3;9.5
331;3;11.5
331;3;11
331;3;8
331;3;6.5
331;4;15
331;4;14
331;4;12
331;4;15
331;4;16.5
331;4;13.5
331;4;14
331;5;12
331;5;9.5
331;5;11.5
331;5;9
331;5;11
331;5;6.5
331;5;10
331;10;13.25
331;10;10.5
331;10;9
331;10;8.25
331;6;11
331;6;12
331;6;11
331;6;15
331;6;10
331;6;12
331;7;14.5
331;7;14.5
331;7;11
331;7;14
331;2;11.75
331;2;9
331;2;8.25
331;2;_
331;2;8.25
331;2;7
331;8;4.75
331;8;9.5
331;8;6.75
331;8;10.75
331;8;8.25
331;8;8.25
331;8;9.75
331;8;6.25
331;9;9.5
331;9;8
331;9;8.5
331;9;11
331;9;11
331;9;5.5
333;1;11.5
333;1;9.5
333;1;11
333;3;15.5
333;3;10.5
333;3;13.5
333;3;7
333;3;16
333;3;14
333;3;12
333;3;11.5
333;3;6.5
333;4;14.5
333;4;14
333;4;15
333;4;15
333;4;14
333;4;16.5
333;5;6.5
333;5;8
333;5;11.5
333;5;7
333;5;12
333;5;12
333;5;8
333;10;6.25
333;10;10.5
333;10;7.5
333;10;5.75
333;6;16
333;6;11
333;6;13
333;6;11
333;6;15
333;6;_
333;7;12
333;7;_
333;7;13
333;7;11
333;2;12.25
333;2;_
333;2;_
333;2;6.75
333;2;11
333;2;11.75
333;2;7.5
333;8;13.5
333;8;10.75
333;8;14.25
333;8;6.25
333;8;10.75
333;8;11.25
333;8;6
333;8;9.75
333;9;7.5
333;9;5
333;9;12
333;9;8
333;9;5.5
333;9;7
346;1;11.25
346;1;9.5
346;1;12.5
346;3;10.5
346;3;17
346;3;12
346;3;14
346;3;13.5
346;3;10
346;3;18
346;3;9.5
346;3;11
346;3;16
346;4;17.5
346;4;13.5
346;4;17.5
346;4;16
346;4;14.5
346;4;14
346;5;9.5
346;5;12
346;5;6
346;5;13.5
346;5;9
346;5;12
346;10;6.75
346;10;8.5
346;10;13.5
346;6;13
346;6;19
346;6;9
346;6;16
346;6;11
346;6;11
346;7;11.5
346;7;11.5
346;7;14
346;7;10.5
346;2;10.75
346;2;6.5
346;2;15.5
346;2;17.25
346;2;9.5
346;2;9.25
346;2;11.25
346;8;7.75
346;8;16.5
346;8;5.75
346;8;15
346;8;11
346;8;9.25
346;8;11.75
346;8;7.5
346;9;10
346;9;5
346;9;6
346;9;7
346;9;7
346;9;10
348;1;14.5
348;1;12.25
348;1;9.5
348;3;10
348;3;8
348;3;10
348;3;10
348;3;10.5
348;3;17.5
348;3;9.5
348;3;13.5
348;3;12
348;3;19.5
348;4;14.5
348;4;15
348;4;14.5
348;4;13.5
348;4;13.5
348;4;15
348;4;14.5
348;5;11
348;5;13.5
348;5;11
348;5;10
348;5;10
348;5;15.5
348;5;11.5
348;10;6
348;10;10
348;10;7.5
348;10;8
348;6;12
348;6;7
348;6;13
348;6;17
348;6;9
348;6;13
348;7;13
348;7;12.5
348;7;13
348;7;12
348;2;7.25
348;2;6.5
348;2;8.5
348;2;8.25
348;2;7
348;2;10.5
348;8;8.25
348;8;3.75
348;8;10.25
348;8;7.5
348;8;13.25
348;8;15.25
348;8;9.75
348;8;3.25
348;9;7.5
348;9;11
348;9;8
348;9;10
348;9;10
348;9;12
387;1;11.25
387;1;13.75
387;1;16.25
387;3;8
387;3;12
387;3;13
387;3;7
387;3;7
387;3;12
387;3;17
387;3;11
387;3;12
387;3;13
387;4;15
387;4;14.5
387;4;10
387;4;10
387;4;15
387;4;12.5
387;4;11.5
387;5;11
387;5;15
387;5;15.5
387;5;5
387;5;8
387;5;7
387;10;9.25
387;10;11.5
387;10;6.5
387;10;8.25
387;6;14
387;6;13
387;6;8
387;6;16
387;6;15
387;6;12
387;7;17
387;7;14.5
387;7;8.5
387;7;11
387;2;5.25
387;2;_
387;2;4.5
387;2;8.25
387;2;6.75
387;2;7.25
387;2;3.5
387;8;4.5
387;8;1
387;8;10
387;8;3.25
387;8;7
387;8;7.25
387;8;12.25
387;8;11.25
387;9;13.5
387;9;9.5
387;9;9.5
387;9;8
387;9;9
387;9;10.5
405;1;15.75
405;1;16.5
405;1;14.25
405;3;7
405;3;13.5
405;3;8.5
405;3;14
405;3;11.5
405;3;13
405;3;15
405;3;13.5
405;3;11.5
405;3;12.5
405;4;16
405;4;10.5
405;4;14
405;4;15.5
405;4;14
405;4;12.5
405;4;14.5
405;5;15.5
405;5;10.5
405;5;11.5
405;5;12
405;5;9
405;5;11
405;5;5.5
405;10;11.25
405;10;9.25
405;10;11.75
405;6;13
405;6;7
405;6;11
405;6;10
405;6;14
405;6;13
405;7;10
405;7;9.5
405;7;8.5
405;7;12
405;2;6
405;2;9.75
405;2;9.25
405;2;11.5
405;2;14.25
405;2;2.75
405;2;9.25
405;8;3
405;8;11.25
405;8;16
405;8;10
405;8;10.5
405;8;4.25
405;8;13
405;8;15
405;9;11.5
405;9;10.5
405;9;12
405;9;7.5
405;9;14
405;9;5
408;1;11.5
408;1;11.75
408;3;7
408;3;16
408;3;11
408;3;7.5
408;3;14
408;3;13
408;3;14.5
408;3;11
408;3;11.5
408;3;_
408;4;13
408;4;15.5
408;4;15.5
408;4;14.5
408;4;14.5
408;4;15.5
408;4;16.5
408;5;10.5
408;5;12.5
408;5;10.5
408;5;11.5
408;5;10
408;5;9
408;5;13
408;10;7.25
408;10;11.25
408;10;9.75
408;10;7.75
408;6;13
408;6;12
408;6;15
408;6;13
408;6;12
408;6;11
408;7;13.5
408;7;11
408;7;12.5
408;2;10.25
408;2;9.25
408;2;9.75
408;2;10.75
408;2;8.25
408;2;11.25
408;2;10
408;8;6.5
408;8;9.5
408;8;10
408;8;13.5
408;8;10
408;8;7.25
408;8;11.75
408;8;9.25
408;9;11
408;9;13
408;9;9.5
408;9;10
408;9;10.5
408;9;9.5
475;1;14.75
475;1;11
475;1;14.25
475;3;16.5
475;3;13
475;3;8.5
475;3;13.5
475;3;13.5
475;3;12
475;3;9.5
475;3;12.5
475;3;8.5
475;3;11.5
475;4;14
475;4;15
475;4;15
475;4;11.5
475;4;16.5
475;4;13
475;4;16.5
475;5;9
475;5;8
475;5;10
475;5;10
475;5;10.5
475;10;11
475;10;3.75
475;10;5.75
475;6;12
475;6;10
475;6;13
475;6;10
475;6;6
475;6;15
475;7;9.5
475;7;7.5
475;7;14
475;7;13.5
475;2;8
475;2;8.25
475;2;9
475;2;13
475;2;11.25
475;2;10.25
475;8;8
475;8;13.75
475;8;7.75
475;8;16.75
475;8;13
475;8;11
475;8;4.5
475;8;8.75
475;9;8.5
475;9;7
475;9;9
475;9;8.5
475;9;10.5
475;9;7
484;1;10.5
484;1;10.75
484;1;10.75
484;3;14
484;3;17
484;3;7.5
484;3;18.5
484;3;14
484;3;10
484;3;15
484;3;6
484;3;16
484;3;12
484;4;13.5
484;4;15.5
484;4;13.5
484;4;15
484;4;14
484;4;15
484;4;12.5
484;5;10
484;5;7.5
484;5;11
484;5;12.5
484;5;14
484;5;11
484;10;7.25
484;10;7.75
484;10;8.25
484;10;9.75
484;6;10
484;6;16
484;6;14
484;6;12
484;6;11
484;6;13
484;7;13
484;7;14
484;7;9.5
484;7;12
484;2;12
484;2;4.5
484;2;11
484;2;10.5
484;2;5.75
484;2;7.5
484;2;11
484;8;13.25
484;8;9.25
484;8;15.5
484;8;12.5
484;8;8.25
484;8;7.25
484;8;12
484;8;15.25
484;9;9
484;9;10
484;9;7
484;9;9.5
484;9;12
484;9;4
558;1;7
558;1;8.5
558;1;9.5
558;3;14
558;3;9
558;3;13.5
558;3;6.5
558;3;_
558;3;10
558;3;10.5
558;3;16.5
558;3;13
558;3;6.5
558;4;14
558;4;14.5
558;4;10.5
558;4;14
558;4;12
558;4;15
558;4;17
558;5;9
558;5;6
558;5;5.5
558;5;11.5
558;5;10
558;5;11.5
558;5;8.5
558;10;12.75
558;10;15
558;10;8.5
558;10;8.5
558;6;12
558;6;6
558;6;13
558;6;11
558;6;10
558;6;13
558;7;11.5
558;7;12
558;7;11
558;2;11
558;2;4.5
558;2;7.75
558;2;4.5
558;2;10
558;2;7.25
558;8;6.75
558;8;8
558;8;11.25
558;8;8.25
558;8;8
558;8;_
558;8;4.5
558;8;1.75
558;9;12.5
558;9;7.5
558;9;6.5
558;9;10.5
558;9;10
558;9;12
598;1;5.5
598;1;10.5
598;1;14
598;3;10
598;3;17
598;3;8
598;3;16
598;3;18.5
598;3;11
598;3;12.5
598;3;15
598;3;10
598;3;8.5
598;4;14.5
598;4;14
598;4;11
598;4;14.5
598;4;12.5
598;4;15.5
598;4;15
598;5;12.5
598;5;13
598;5;8.5
598;5;12.5
598;5;11.5
598;5;12
598;5;14
598;10;8
598;10;11.25
598;10;14
598;10;6.5
598;6;9
598;6;12
598;6;13
598;6;_
598;6;13
598;6;19
598;7;16
598;7;12
598;7;12.5
598;7;13
598;2;11.5
598;2;11.5
598;2;9
598;2;4.5
598;2;10.5
598;2;4.75
598;2;7.75
598;8;14.5
598;8;5.5
598;8;4
598;8;13.5
598;8;15.5
598;8;11.25
598;8;3.5
598;8;10
598;9;7
598;9;14.5
598;9;10
598;9;14
598;9;10
598;9;10.5
603;1;13
603;1;10
603;1;8.5
603;3;7.5
603;3;11.5
603;3;14
603;3;11.5
603;3;10
603;3;11.5
603;3;12
603;3;8.5
603;3;13
603;3;11
603;4;15
603;4;10.5
603;4;15
603;4;14
603;4;13.5
603;4;14
603;4;13
603;5;13
603;5;14
603;5;11
603;5;11
603;5;7.5
603;5;14.5
603;5;10.5
603;10;10.25
603;10;6.75
603;10;10.75
603;10;9.75
603;6;11
603;6;11
603;6;11
603;6;12
603;6;11
603;6;9
603;7;13.5
603;7;12.5
603;7;13
603;7;15.5
603;2;6.5
603;2;9.5
603;2;7.25
603;2;9.75
603;2;8.5
603;2;8.5
603;8;11.5
603;8;12.25
603;8;9.25
603;8;11
603;8;8
603;8;7
603;8;5
603;8;9.5
603;9;9.5
603;9;_
603;9;8.5
603;9;12
603;9;8
603;9;8.5
606;1;13.5
606;1;14.25
606;1;11.75
606;3;13.5
606;3;16
606;3;5.5
606;3;10.5
606;3;13
606;3;9
606;3;15.5
606;3;14
606;4;13
606;4;13.5
606;4;15.5
606;4;13.5
606;4;14.5
606;4;15.5
606;4;14
606;5;11
606;5;4.5
606;5;8.5
606;5;12
606;5;10.5
606;5;9
606;5;11.5
606;10;12.25
606;10;9.25
606;10;7
606;10;10
606;6;14
606;6;10
606;6;13
606;6;11
606;6;13
606;6;13
606;7;10.5
606;7;8
606;7;10
606;7;14
606;2;9.5
606;2;10
606;2;6.5
606;2;13.5
606;2;9.75
606;2;12.75
606;2;10.25
606;8;4.5
606;8;12
606;8;9.25
606;8;11.5
606;8;9
606;8;11.5
606;8;5.5
606;8;14.75
606;9;11.5
606;9;6
606;9;12.5
606;9;10
606;9;9
606;9;5
634;1;9.5
634;1;9.75
634;1;13.5
634;3;12.5
634;3;15.5
634;3;11.5
634;3;9.5
634;3;13.5
634;3;14
634;3;7.5
634;3;9.5
634;3;17
634;3;5.5
634;4;11.5
634;4;12
634;4;17
634;4;15
634;4;15
634;4;14
634;4;12.5
634;5;9
634;5;4
634;5;6.5
634;5;13.5
634;10;9
634;10;10.5
634;10;12.75
634;10;10
634;6;_
634;6;15
634;6;14
634;6;10
634;7;11.5
634;7;11.5
634;7;11.5
634;7;12
634;2;9.25
634;2;5.75
634;2;6
634;2;9.25
634;2;5
634;2;9.25
634;2;12.25
634;8;4.5
634;8;8.5
634;8;2.5
634;8;10.25
634;8;9.75
634;8;10.25
634;8;15.25
634;8;11.75
634;9;11.5
634;9;5.5
634;9;11
634;9;9.5
634;9;5
634;9;11.5
642;1;19.25
642;1;9.25
642;1;8.75
642;3;9
642;3;16
642;3;10
642;3;10
642;3;14.5
642;3;15
642;3;10
642;3;7
642;3;13
642;3;15.5
642;4;13.5
642;4;16
642;4;14
642;4;15
642;4;16.5
642;4;13
642;4;10.5
642;5;8
642;5;9
642;5;10.5
642;5;10
642;5;8
642;5;12.5
642;5;7.5
642;10;9.5
642;10;9
642;10;14.75
642;6;13
642;6;12
642;6;14
642;6;12
642;6;12
642;6;15
642;7;15
642;7;10
642;7;11
642;7;11
642;2;8.5
642;2;8.75
642;2;15
642;2;8.5
642;2;10.5
642;2;11.5
642;2;8.75
642;8;8.5
642;8;10
642;8;11.25
642;8;5
642;8;12.25
642;8;13
642;8;12
642;8;8.5
642;9;7
642;9;12.5
642;9;8
642;9;10
642;9;11
642;9;9
652;1;10.25
652;1;13.5
652;1;11.5
652;3;11
652;3;7.5
652;3;17.5
652;3;8.5
652;3;12
652;3;6
652;3;10.5
652;3;19
652;3;12.5
652;3;15
652;4;13.5
652;4;15
652;4;13.5
652;4;16.5
652;4;16.5
652;4;16
652;4;13.5
652;5;15.5
652;5;15
652;5;4
652;5;9.5
652;5;8.5
652;5;11
652;10;10.75
652;10;3
652;10;11.25
652;10;10.25
652;6;11
652;6;11
652;6;11
652;6;15
652;6;12
652;6;15
652;7;14
652;7;15.5
652;7;14
652;7;11
652;2;4.5
652;2;10.75
652;2;8.25
652;2;13
652;2;10.25
652;2;9.25
652;8;6.5
652;8;10
652;8;8.75
652;8;9
652;8;10.5
652;8;9.5
652;8;9
652;9;8
652;9;6.5
652;9;11
652;9;10.5
652;9;7
671;1;10
671;1;12.25
671;1;11.75
671;3;10.5
671;3;10.5
671;3;13
671;3;11
671;3;16.5
671;3;9.5
671;3;13
671;3;12
671;3;14.5
671;3;12
671;4;13.5
671;4;15
671;4;15
671;4;12.5
671;4;15.5
671;4;14
671;4;17
671;5;6
671;5;6.5
671;5;13.5
671;5;4.5
671;5;11
671;5;9
671;5;7
671;10;3.5
671;10;8.25
671;10;12.25
671;10;12.75
671;6;12
671;6;14
671;6;8
671;6;11
671;6;17
671;6;11
671;7;15
671;7;11.5
671;7;9
671;7;9.5
671;2;8.25
671;2;7.75
671;2;11
671;2;3
671;2;9
671;2;7
671;2;10.5
671;8;8.5
671;8;11.25
671;8;6
671;8;5.75
671;8;10.75
671;8;8.5
671;8;12.75
671;8;11
671;9;_
671;9;10.5
671;9;7
671;9;7.5
671;9;7
702;1;6
702;1;11.25
702;3;12.5
702;3;10.5
702;3;8
702;3;14.5
702;3;15
702;3;10.5
702;3;12
702;3;14
702;3;14
702;3;14.5
702;4;14.5
702;4;13.5
702;4;13.5
702;4;_
702;4;13.5
702;4;15
702;4;16
702;5;11
702;5;8
702;5;12.5
702;5;14.5
702;5;11
702;5;9
702;5;8.5
702;10;10
702;10;8.75
702;10;6
702;10;13.25
702;6;_
702;6;10
702;6;13
702;6;12
702;6;12
702;6;15
702;7;11
702;7;14.5
702;7;11
702;7;6.5
702;2;11
702;2;10.25
702;2;5.5
702;2;8.5
702;2;12
702;2;9.25
702;2;7.25
702;8;10.5
702;8;13.25
702;8;9.75
702;8;13.75
702;8;14.5
702;8;12.75
702;8;11.5
702;8;11.25
702;9;12.5
702;9;11.5
702;9;12.5
702;9;6.5
702;9;10
741;1;12.25
741;1;10.75
741;3;11
741;3;9.5
741;3;9.5
741;3;13.5
741;3;12
741;3;15.5
741;3;11.5
741;3;14.5
741;3;14.5
741;3;8
741;4;13.5
741;4;14.5
741;4;15
741;4;14.5
741;4;17
741;4;15.5
741;4;11
741;5;11.5
741;5;10
741;5;14.5
741;5;6.5
741;5;11
741;5;18
741;10;10
741;10;5.5
741;10;10.5
741;10;4.5
741;6;10
741;6;15
741;6;14
741;6;10
741;6;9
741;6;9
741;7;14
741;7;12
741;7;14.5
741;7;14.5
741;2;8.75
741;2;7
741;2;6.5
741;2;6.25
741;2;8.25
741;2;10
741;8;7.75
741;8;4
741;8;13.25
741;8;5.25
741;8;11.25
741;8;14.5
741;8;13.5
741;9;8
741;9;7.5
741;9;8
741;9;9.5
741;9;9.5
741;9;6
752;1;11.75
752;1;13.5
752;1;11.25
752;3;15
752;3;8.5
752;3;16
752;3;13
752;3;10
752;3;15.5
752;3;16.5
752;3;14.5
752;3;13
752;3;15
752;4;16
752;4;12.5
752;4;11
752;4;13.5
752;4;16
752;4;15.5
752;4;12.5
752;5;7
752;5;15.5
752;5;13
752;5;13.5
752;5;19
752;5;8.5
752;5;11
752;10;8.75
752;10;6.75
752;10;9.5
752;10;11
752;6;16
752;6;10
752;6;15
752;6;12
752;6;15
752;6;13
752;7;12.5
752;7;14.5
752;7;17
752;7;12
752;2;2.25
752;2;6.75
752;2;11.25
752;2;8.25
752;2;9.5
752;2;8
752;2;11.25
752;8;13.5
752;8;10.5
752;8;3.75
752;8;7.5
752;8;12.25
752;8;7.75
752;8;11.75
752;8;11.5
752;9;14.5
752;9;9.5
752;9;9
752;9;6
752;9;11.5
752;9;10
757;1;14.25
757;1;12.75
757;1;10.5
757;3;13
757;3;_
757;3;10
757;3;12.5
757;3;12
757;3;16.5
757;3;14
757;3;12.5
757;3;11
757;3;11
757;4;14
757;4;15
757;4;14.5
757;4;13.5
757;4;14
757;4;12
757;4;13.5
757;5;13.5
757;5;14
757;5;12.5
757;5;9.5
757;5;12
757;5;11
757;5;9
757;10;6.25
757;10;10.25
757;10;10
757;10;7.75
757;6;12
757;6;11
757;6;9
757;6;9
757;6;10
757;6;11
757;7;13.5
757;7;13
757;7;10.5
757;7;14
757;2;11
757;2;11.5
757;2;7
757;2;9
757;2;5
757;2;4.5
757;2;16.25
757;8;7.25
757;8;10.75
757;8;10.25
757;8;10
757;8;12
757;8;9.5
757;8;5.25
757;8;5
757;9;12
757;9;11.5
757;9;5
757;9;6.5
757;9;10.5
757;9;6.5
760;1;9
760;1;13.25
760;1;10.25
760;3;10
760;3;12.5
760;3;12.5
760;3;9.5
760;3;17
760;3;11.5
760;3;11.5
760;3;13.5
760;3;9.5
760;4;15
760;4;16
760;4;14.5
760;4;14
760;4;13
760;4;13
760;4;13
760;5;10
760;5;5.5
760;5;3.5
760;5;12
760;5;14.5
760;5;9
760;5;9
760;10;5.75
760;10;13.25
760;10;6.5
760;10;7.75
760;6;10
760;6;11
760;6;10
760;6;8
760;6;13
760;6;13
760;7;12.5
760;7;10
760;7;9
760;7;10
760;2;9.5
760;2;7.25
760;2;11.25
760;2;5.75
760;2;13.25
760;8;5.25
760;8;7.75
760;8;15.25
760;8;9.5
760;8;10
760;8;11.5
760;8;13.25
760;8;9.75
760;9;12
760;9;7
760;9;7
760;9;9
760;9;12
760;9;12.5
766;1;10.75
766;1;17.25
766;1;14.25
766;3;11
766;3;18.5
766;3;5.5
766;3;11.5
766;3;8
766;3;12
766;3;13.5
766;3;9
766;3;12
766;3;13.5
766;4;18
766;4;14.5
766;4;15.5
766;4;13
766;4;17
766;4;11.5
766;4;16
766;5;12.5
766;5;11
766;5;9.5
766;5;11.5
766;5;6.5
766;5;11
766;10;9.25
766;10;9.5
766;10;14.25
766;10;12.75
766;6;12
766;6;5
766;6;5
766;6;15
766;6;12
766;6;5
766;7;14
766;7;11
766;7;11
766;2;12.25
766;2;7
766;2;7.75
766;2;6.25
766;2;9.75
766;2;5.75
766;2;8.25
766;8;9
766;8;1.5
766;8;15.75
766;8;7.5
766;8;6.25
766;8;3.75
766;8;9.25
766;8;11.75
766;9;7.5
766;9;13.5
766;9;10.5
766;9;15.5
766;9;11
766;9;10
787;1;14.25
787;1;7.75
787;3;12
787;3;15
787;3;13
787;3;9.5
787;3;7.5
787;3;11
787;3;15
787;3;9
787;3;9
787;3;11
787;4;16
787;4;15.5
787;4;14.5
787;4;14
787;4;13.5
787;4;12.5
787;4;12
787;5;11.5
787;5;14
787;5;10
787;5;12
787;5;11
787;5;12
787;5;15
787;10;6
787;10;10
787;10;11
787;10;6.25
787;6;12
787;6;9
787;6;19
787;6;16
787;6;10
787;6;11
787;7;14
787;7;13
787;7;9.5
787;7;15
787;2;12
787;2;12
787;2;10
787;2;7.75
787;2;5
787;2;9.5
787;8;6.25
787;8;14
787;8;8.25
787;8;9
787;8;14
787;8;6.5
787;8;15.25
787;8;6.25
787;9;9
787;9;9.5
787;9;10
787;9;11.5
787;9;6
787;9;8
808;1;11
808;1;11
808;1;12
808;3;7.5
808;3;9
808;3;12
808;3;13
808;3;_
808;3;10.5
808;3;10
808;3;11.5
808;3;14.5
808;3;9
808;4;15
808;4;14
808;4;16
808;4;14
808;4;13.5
808;4;15.5
808;4;13.5
808;5;10
808;5;9.5
808;5;20
808;5;10
808;5;11.5
808;5;11.5
808;5;11
808;10;5
808;10;8
808;10;_
808;6;8
808;6;8
808;6;13
808;6;8
808;6;10
808;6;11
808;7;13.5
808;7;11.5
808;7;11
808;7;13.5
808;2;11.5
808;2;10.75
808;2;9.25
808;2;12.5
808;2;11
808;2;7.25
808;2;11.75
808;8;5.25
808;8;6.75
808;8;13.5
808;8;12.75
808;8;11
808;8;10.25
808;8;8.5
808;8;10.75
808;9;11.5
808;9;9
808;9;13.5
808;9;8.5
808;9;12
808;9;12
827;1;10.75
827;1;13.25
827;1;10.5
827;3;12
827;3;12.5
827;3;10.5
827;3;14.5
827;3;10.5
827;3;10
827;3;17
827;3;9
827;3;17.5
827;3;12
827;4;14
827;4;14
827;4;15.5
827;4;13.5
827;4;12.5
827;4;13.5
827;4;14.5
827;5;11.5
827;5;11.5
827;5;15
827;5;14.5
827;5;12
827;5;17
827;5;10.5
827;10;4.5
827;10;11.75
827;10;14.5
827;10;11
827;6;7
